,Processor,Memory_Capacity,Close,Open
1078,167,8.0,0.2341491652290473,0.234668662349249
1079,167,8.0,0.2412316480528645,0.2339102852830838
1080,167,8.0,0.2509057584897419,0.2414154969121542
1081,167,8.0,0.2348400265777099,0.2516671939352108
1082,167,8.0,0.2350549270269227,0.2354342278236244
1083,167,8.0,0.2172756332990914,0.2357607869394545
1084,167,8.0,0.2244673614586659,0.2171048138033361
1085,167,8.0,0.2357811777097039,0.2247193919287458
1086,167,8.0,0.2359227350461782,0.2356329359648606
1087,168,11.0,0.2168878892904878,0.2364554952471874
1088,168,11.0,0.2167499221763154,0.2171828593781886
1089,168,11.0,0.2114610118367395,0.2171587268649119
1090,168,11.0,0.2134269149914714,0.2116714041119615
1091,168,11.0,0.2118646554012514,0.2140543614336086
1092,168,11.0,0.1991337271187697,0.2121597024125188
1093,168,11.0,0.1618138791795825,0.1989838636211407
1094,168,11.0,0.1865643588398727,0.1625761164101883
1095,168,11.0,0.1859242734923367,0.1867830810576893
1096,168,11.0,0.1837619338888019,0.1851672295836054
1097,168,11.0,0.2084995913265853,0.1843872872928099
1098,168,11.0,0.2013073502781105,0.209171891885765
1099,168,11.0,0.2003318355897985,0.2010885268535112
1100,168,11.0,0.1862320068324983,0.2003239882945944
1101,168,11.0,0.1862145686098891,0.1862834866870875
1102,168,11.0,0.1945079821272419,0.1863810436556531
1103,168,11.0,0.1888887713358926,0.1949162514896845
1104,168,11.0,0.2013637680571401,0.1890335662851788
1105,168,11.0,0.1996343066854324,0.2017072434173088
1106,168,11.0,0.215447697258532,0.1998860088515078
1107,169,0.5,0.2141172634512337,0.2155048795188603
1108,169,1.0,0.2135192349935198,0.2141950488514348
1109,169,1.0,0.2225276156378478,0.2139121336425945
1110,169,0.5,0.2258629321562983,0.2228945631588398
1111,169,1.0,0.2261491241626485,0.2257062576844462
1112,169,0.5,0.2214387525025763,0.2263557817120014
1113,169,1.0,0.2169191755134042,0.2217813868017334
1114,169,1.0,0.2219993400705705,0.2171864535822937
1115,169,1.0,0.2241739890077119,0.2220427367859433
1116,169,1.0,0.2270502699604215,0.2243476485327379
1117,169,1.0,0.2364663972804635,0.2274448255558311
1118,169,0.5,0.244751604575412,0.2369360916818053
1119,169,1.0,0.2452629548089803,0.2452381897067378
1120,169,1.0,0.2475447975262779,0.2459077385857354
1121,169,0.5,0.2793659635656791,0.2479785136079725
1122,169,0.5,0.289639128238071,0.2805615141934242
1123,169,1.0,0.2991060315592396,0.289771405483746
1124,169,0.5,0.2912280580511048,0.2996518725685241
1125,169,1.0,0.2936591514383808,0.2920326733235507
1126,169,1.0,0.2875003815239484,0.2948058585194602
1127,169,0.5,0.2867402801737495,0.287732464840725
1128,169,1.0,0.2927836500856213,0.2867014417203054
1129,170,1.0,0.3083205935414758,0.2930873154995178
1130,170,1.0,0.3093540646755182,0.3079098132287374
1131,171,0.5,0.3081651882046942,0.3099569691954271
1132,172,0.5,0.3041595258935919,0.3083827077974159
1133,172,1.0,0.2834552267675254,0.3047638577213615
1134,172,0.5,0.2949521443559594,0.2836648527092688
1135,172,1.0,0.3028521720868057,0.2951329310930196
1136,172,1.0,0.2964959399457696,0.3029267059659524
1137,172,1.0,0.2950695959141211,0.2971800870597093
1138,172,1.0,0.3156241314813091,0.2954661651593305
1139,172,1.0,0.3144280745658813,0.3139716951807662
1140,172,0.5,0.3317570518392763,0.3148533021019616
1141,172,1.0,0.3470878139572226,0.3307165786484574
1142,172,1.0,0.3630484036446994,0.3480098349710331
1143,173,0.875,0.3696780055695789,0.3639147015936015
1144,173,0.875,0.378509439543314,0.3678657588205082
1145,173,0.875,0.3799178324634532,0.3801907981544485
1146,173,0.875,0.3601895609145989,0.3801240486496405
1147,173,0.875,0.3664273157196728,0.3606064934437691
1148,174,0.875,0.3825992156340605,0.3666796714658423
1149,175,1.0,0.3663862846076512,0.3823632378070856
1150,175,1.0,0.3394370502319071,0.368340707220104
1151,175,1.0,0.3260742428242937,0.3398376417516116
1152,176,1.0,0.3051724814716235,0.323244741771791
1153,176,1.0,0.3364289568318283,0.3049040316814583
1154,176,2.0,0.3403402475852811,0.3369042577441628
1155,177,1.75,0.3752059221366802,0.3406668759844192
1156,177,1.75,0.403730238325151,0.376017413730758
1157,178,1.0,0.3953855359177713,0.403247617488334
1158,178,1.0,0.3995481422323561,0.3952191924331145
1159,178,2.0,0.4121826474015872,0.3987528085261063
1160,178,1.0,0.4206017186995059,0.4127722583667122
1161,178,1.0,0.4139659621078232,0.4213300583408325
1162,178,1.0,0.4233154138708301,0.414768582018202
1163,178,0.5,0.4122995860708486,0.422697909731668
1164,178,1.0,0.423322594315434,0.41456679313059
1165,178,2.0,0.4508765247045955,0.423176965793098
1166,178,1.0,0.4785535484298216,0.4512800476904715
1167,178,1.0,0.5035722689849526,0.4802226329752383
1168,178,2.0,0.5159046825919251,0.5043916017507717
1169,178,4.0,0.5071758263982439,0.5174318877016165
1170,178,1.0,0.5248699805686305,0.5086717853821551
1171,178,1.0,0.5629263369686043,0.5236549953806432
1172,178,0.5,0.5680039370812692,0.5636892945335893
1173,178,1.0,0.5807543551419612,0.5690497932274045
1174,178,2.0,0.597884844410952,0.5809979545880438
1175,178,1.0,0.6111943113729374,0.6000112943037499
1176,178,2.0,0.732995167408864,0.6122161845290356
1177,178,0.5,0.918055740403992,0.7325039267704196
1178,178,1.0,0.8498261300011821,0.9141036564666364
1179,178,2.0,0.7784730261957328,0.8484016054263516
1180,179,1.0,0.7926903065111945,0.7788332176844934
1181,179,1.0,0.8686696681970719,0.7921317728731725
1182,179,0.5,0.8932165309639553,0.8687602043928043
1183,179,1.0,0.8415583609288427,0.8985510218463626
1184,179,1.0,0.8495491699950366,0.8412799467210628
1185,179,2.0,0.908167242406802,0.852406575714834
1186,179,1.0,1.0,0.9119163265398496
1187,179,1.0,0.9817103818164008,1.0
1188,179,1.0,0.9803460973416848,0.9810328714799303
1189,179,2.0,0.911747206930681,0.9816438861777884
1190,179,1.0,0.8526572767306678,0.9119163265398496
1191,179,2.0,0.8105131957955488,0.8545168869822268
1192,179,1.0,0.7094176646634893,0.8162950936136836
1193,179,1.0,0.7539056478728388,0.7162067784426717
1194,179,1.0,0.7142388203260197,0.7500693156895204
1195,179,2.0,0.7194087404407332,0.7186302989249328
1196,179,0.5,0.825740867244541,0.7207200718831538
1197,179,1.0,0.8123390802805072,0.8299273963264029
1198,179,2.0,0.7491511677673433,0.8145544719113816
1199,179,0.5,0.7517002256016811,0.7545672053981238
1200,179,1.0,0.6643039569958118,0.753853499154407
1201,179,2.0,0.7260660383662272,0.6622423710940164
1202,180,1.0,0.7004626244647895,0.7246018123166061
1203,180,1.0,0.768415274861454,0.6995861517454692
1204,180,1.0,0.7796424128883465,0.7690672516733477
1205,180,1.0,0.8000656488970656,0.7840858902551571
1206,180,1.0,0.8939397043133348,0.7946887923650499
1207,180,1.0,0.8989403710909594,0.8966050170523434
1208,180,1.0,0.8451178098967108,0.8999527614473314
1209,180,1.0,0.7780575861865147,0.8459832195213833
1210,180,2.0,0.7485818610880445,0.7765380616345554
1211,180,1.0,0.767963932629217,0.749057803962814
1212,180,1.0,0.687568597512022,0.7685537939440551
1213,180,2.0,0.717049451499495,0.6908008899972723
1214,180,1.0,0.7365187141537133,0.7163967578025099
1215,180,1.0,0.7063505890398797,0.7378798291961134
1216,181,0.75,0.7088021979831663,0.7068926552333032
1217,181,1.0,0.5893349864434647,0.7104252444108367
1218,181,1.0,0.5738508705443379,0.5869386605159596
1219,181,0.75,0.5885348797590447,0.5750110374644918
1220,181,1.0,0.5953306576876114,0.5868719110111514
1221,181,2.0,0.6615856458243851,0.5984965940023367
1222,181,1.0,0.594956248790415,0.6618059320241176
1223,181,0.75,0.5606593680294144,0.5973105066476707
1224,181,1.0,0.5574281679577185,0.5619538074085803
1225,181,0.75,0.5826110129609356,0.5598434961411876
1226,181,1.0,0.5774821239582437,0.5864560102504245
1227,181,0.75,0.5729687016358749,0.5779480156760456
1228,181,1.0,0.5867807997201242,0.5737838734914824
1229,181,1.0,0.6045062401134271,0.589208143679433
1230,181,1.0,0.5793798128892397,0.6035952292542124
1231,181,0.75,0.5183409048682037,0.5805563809408522
1232,181,1.0,0.524228869443294,0.5190133375078378
1233,181,2.0,0.4703468131366144,0.5256420767930056
1234,181,0.75,0.4529193611943676,0.4694174285200043
1235,181,1.0,0.470570945586032,0.4545189390468494
1236,181,2.0,0.4245186512308617,0.4711334042513003
1237,182,1.0,0.3567280737266822,0.4246572644266487
1238,182,1.0,0.3976940488578829,0.3620775498381925
1239,182,1.0,0.3908880131513109,0.3982116240794319
1240,182,1.0,0.4239329321067543,0.3921718208097627
1241,182,1.0,0.4481100019765435,0.4247240139314567
1242,182,1.0,0.4422076765122457,0.4477392431892695
1243,182,1.0,0.4169771328413036,0.4424018500932726
1244,182,1.0,0.457833862636747,0.4180280116837516
1245,183,1.25,0.4409977715965106,0.4583493337073723
1246,183,1.25,0.4869690295054384,0.4415695351140893
1247,183,1.25,0.5214233671588216,0.4871851197844463
1248,183,1.25,0.5248853672356386,0.5204253462633925
1249,183,1.25,0.5699580437912948,0.5241119727597136
1250,183,1.25,0.5411901053751961,0.5711395661856253
1251,183,1.25,0.5757331728083258,0.5418313989976022
1252,183,1.25,0.5848831107891281,0.5767054479711574
1253,183,1.25,0.548298745532927,0.583914394490426
1254,184,1.5,0.5131453403084769,0.5473664733193767
1255,184,1.5,0.5283319806454476,0.510226535386453
1256,184,1.5,0.5033014636456105,0.5282299037486405
1257,184,1.5,0.4956932696990173,0.5030047524239523
1258,184,1.5,0.5316965318312135,0.4964843527196652
1259,184,1.5,0.5501041144618746,0.5336828248337282
1260,185,1.0,0.5332967452000533,0.548742540033881
1261,185,1.0,0.561664630273942,0.5332258474546577
1262,185,2.0,0.5686091459835868,0.563643083337953
1263,185,1.0,0.5892939553314431,0.5700356320676462
1264,185,2.0,0.5904684709130595,0.5903428852611696
1265,185,1.0,0.5935817065376935,0.5921399873136939
1266,185,2.0,0.5528891011903362,0.5904815188480788
1267,185,1.0,0.5111230193747155,0.554734591734726
1268,185,2.0,0.4818596302809568,0.5109643741434466
1269,185,1.0,0.47891257066001,0.4834045305236648
1270,185,1.0,0.4547272945678166,0.480113266478899
1271,185,1.0,0.4912772962676996,0.4545528272569827
1272,185,2.0,0.4721203829537452,0.4930698588198692
1273,185,1.0,0.4715936460531688,0.4709968244953084
1274,185,1.0,0.4241493712226679,0.473133322106895
1275,185,1.0,0.4257418912580037,0.4256954759552784
1276,185,2.0,0.4276647117451129,0.4273462425549542
1277,185,1.0,0.4060479832654675,0.4272948967820249
1278,185,2.0,0.4217834147257261,0.4051448437980703
1279,185,0.5,0.4426564542999812,0.4284352863987839
1280,185,1.0,0.4571619781773943,0.4425836141294422
1281,185,2.0,0.45797285552872,0.4589018142240912
1282,186,0.25,0.4476735335224144,0.4590024519390326
1283,187,1.0,0.4554258492499832,0.4485695043375357
1284,187,1.0,0.4445782490092899,0.4570774989119145
1285,187,1.0,0.4357391217020507,0.4422313821271474
1286,187,2.0,0.4210510093761417,0.4363605064504156
1287,187,1.0,0.4017479227256106,0.4210353336042185
1288,187,1.0,0.4079764455304796,0.4023880892494981
1289,187,2.0,0.3675207948550467,0.4096915119909565
1290,187,1.0,0.3534071180974392,0.3682236388578253
1291,187,1.0,0.3576646088585737,0.3538997085837488
1292,187,1.0,0.3510329553780931,0.3595775241542667
1293,187,1.0,0.3633202347618421,0.3514546228768573
1294,187,1.0,0.3824156014077641,0.3646710248288495
1295,187,1.0,0.3515258416112518,0.382855130311748
1296,188,1.0,0.3493527313408113,0.3516492233562592
1297,188,1.0,0.3403694822525965,0.3499707300392016
1298,188,1.0,0.3544621305652929,0.3404486564494698
1299,188,2.0,0.3602285404710194,0.3553117173393035
1300,188,1.0,0.3472632219611146,0.361696050745328
1301,188,2.0,0.3505472495895382,0.3489171147786931
1302,188,1.0,0.3573973937415335,0.3513832522524857
1303,188,1.0,0.4046308712340237,0.3571293577009994
1304,188,1.0,0.4049750196861043,0.4056875686179326
1305,188,1.0,6.97484795920671e-05,6.777200453015498e-05
1306,188,2.0,6.923559069179792e-05,6.931237771803287e-05
1307,188,1.0,6.61582572901828e-05,6.931237771803287e-05
1308,188,2.0,6.461959058937523e-05,6.674508907156973e-05
1309,189,1.0,6.513247948964443e-05,6.469125815439922e-05
1310,189,1.25,6.872270179152874e-05,6.571817361298447e-05
1311,189,2.0,6.667114619045198e-05,6.879891998874025e-05
1312,189,1.0,6.410670168910604e-05,6.674508907156973e-05
1313,189,1.0,6.359381278883686e-05,6.417780042510659e-05
1314,189,1.25,6.20551460880293e-05,6.366434269581395e-05
1315,189,2.0,6.000359048695255e-05,6.212396950793608e-05
1316,189,1.0,5.0411439696338166e-05,5.955668086147293e-05
1317,189,1.0,5.333603478345312e-05,5.068556898093834e-05
1318,189,1.25,4.800214408732366e-05,5.33951881099614e-05
1319,189,1.0,4.490526961860828e-05,4.828967252451308e-05
1320,189,1.25,4.8433329785779965e-05,4.493283992771667e-05
1321,189,1.0,4.652358796562765e-05,4.836212141011627e-05
1322,189,1.25,4.4833926772580834e-05,4.655926863102399e-05
1323,189,1.0,4.378014523808777e-05,4.4901262277365166e-05
1324,189,1.0,4.525244411520049e-05,4.361910698154855e-05
1325,189,1.0,4.812739155676939e-05,4.52410172568381e-05
1326,189,1.0,4.713248966802722e-05,4.833742409333729e-05
1327,189,1.25,4.624770502617285e-05,4.719965311099776e-05
1328,190,1.25,4.5817391238847e-05,4.6389570851492784e-05
1329,190,1.25,4.1724742970259e-05,4.604226804339925e-05
1330,190,1.25,3.775564963774584e-05,4.210070978448439e-05
1331,190,1.25,4.03068103165748e-05,3.786976674934021e-05
1332,190,1.25,3.696662135357173e-05,4.062431342967637e-05
1333,190,1.25,2.989116510768821e-05,3.715529031902951e-05
1334,190,1.25,3.3905033641194866e-05,2.974604393956396e-05
1335,190,1.25,3.787982004050101e-05,3.3944998558173213e-05
1336,190,1.25,3.539595038538737e-05,3.7699144745896265e-05
1337,190,1.25,3.479889641658401e-05,3.5102332279998794e-05
1338,191,1.5,3.523982700414543e-05,3.484822204977188e-05
1339,191,3.0,3.427600618275957e-05,3.5236396093117106e-05
1340,191,1.5,3.2237990848649924e-05,3.423212412039365e-05
1341,191,1.5,3.3366449007022195e-05,3.1943848404028125e-05
1342,191,3.0,3.1250423271181614e-05,3.339677974060747e-05
1343,191,1.5,3.1882712707433466e-05,3.129088420968669e-05
1344,191,1.5,3.3365577095891734e-05,3.3631378577121275e-05
1345,191,1.5,3.219767778108877e-05,3.291782637072331e-05
1346,191,3.0,3.256213663362006e-05,3.221305429149625e-05
1347,191,1.5,3.210397297900959e-05,3.257524737373927e-05
1348,191,3.0,3.116153962476496e-05,3.223780295404816e-05
1349,191,1.5,2.6818037395055297e-05,3.143152028173994e-05
1350,191,1.5,2.8813688106002703e-05,2.6863697630406863e-05
1351,191,1.5,2.751182221044943e-05,2.888235669312083e-05
1352,191,1.5,2.8059741422607e-05,2.742023446318714e-05
1353,191,3.0,2.654959134465441e-05,2.812860074651925e-05
1354,192,3.0,2.5076574423081304e-05,2.6573234592946022e-05
1355,193,1.0,2.2297485916972715e-05,2.51359637171101e-05
1356,193,2.0,2.29385970423092e-05,2.215585505629569e-05
1357,193,1.0,2.911239460151948e-05,2.284383706777488e-05
1358,193,1.0,2.7673997680714547e-05,2.907628967747466e-05
1359,193,2.0,2.8901494685728788e-05,2.770592234376556e-05
1360,193,1.0,3.159154567875065e-05,2.89138829976994e-05
1361,193,1.0,3.750402634327378e-05,3.1816767616028204e-05
1362,193,2.0,4.459851076735728e-05,3.63940892353532e-05
1363,193,1.0,5.128447918237637e-05,4.4714569046994366e-05
1364,193,2.0,6.20551460880293e-05,5.185481492208351e-05
1365,193,1.0,5.333603478345312e-05,6.212396950793608e-05
1366,193,2.0,4.700837055416208e-05,5.390864583925403e-05
1367,193,1.0,5.43618125839915e-05,4.727718522812094e-05
1368,193,2.0,5.076076832631151e-05,5.442210356854666e-05
1369,193,1.0,5.179736808264556e-05,5.106244695423913e-05
1370,193,1.0,4.610686573415893e-05,5.185481492208351e-05
1371,193,1.0,4.593181675249706e-05,4.624267059514216e-05
1372,193,2.0,4.749074256486525e-05,4.645180192828305e-05
1373,193,1.0,4.7590345589297525e-05,4.742531778302187e-05
1374,193,2.0,5.2823145883183936e-05,4.7010906049709786e-05
1375,193,0.5,5.124744860377694e-05,5.288173038066877e-05
1376,193,1.0,4.7917260974329104e-05,5.134135719279088e-05
1377,193,2.0,4.060761965658269e-05,4.8327154938751445e-05
1378,194,1.0,4.593561213035905e-05,4.0890181841904086e-05
1379,194,1.0,4.636566947323477e-05,4.6603271958424375e-05
1380,194,2.0,4.558177007806334e-05,4.648758993201474e-05
1381,194,1.0,4.648219783137592e-05,4.575580997622689e-05
1382,194,2.0,4.764101901264412e-05,4.652337793574644e-05
1383,194,1.0,5.179736808264556e-05,4.748775424290385e-05
1384,194,2.0,5.094181810810653e-05,5.099292477769291e-05
1385,194,1.0,4.900376482065936e-05,5.0761817453738296e-05
1386,194,1.0,4.743370931915532e-05,4.9068536554077066e-05
1387,194,2.0,5.006072626633409e-05,4.768338163776434e-05
1388,194,2.0,4.964415790153546e-05,5.030237547756725e-05
1389,194,1.0,4.856457805535885e-05,4.967226015217934e-05
1390,194,1.0,4.616538635767965e-05,4.859138028624543e-05
1391,194,2.0,4.428544338263297e-05,4.5889822443572265e-05
1392,194,1.0,4.5344353806128734e-05,4.432100369749157e-05
1393,194,2.0,4.451183254321179e-05,4.52876905644308e-05
1394,195,0.0625,4.696097961977721e-05,4.4568952434966985e-05
1395,196,2.0,4.505872597756882e-05,4.6933014512176094e-05
1396,196,4.0,4.47768935268709e-05,4.517734849840582e-05
1397,196,1.0,4.486311015100616e-05,4.509339815966647e-05
1398,196,1.0,4.211453853446358e-05,4.482922415794541e-05
1399,196,1.0,4.164950216858951e-05,4.202446131168443e-05
1400,196,2.0,4.308035962256049e-05,4.169256223546968e-05
1401,196,1.0,4.422907689249339e-05,4.318739172275931e-05
1402,196,2.0,4.284745677294825e-05,4.448243480758117e-05
1403,196,1.0,4.160441923425585e-05,4.293718377127501e-05
1404,196,1.0,4.216110884660802e-05,4.1381509543064205e-05
1405,196,2.0,4.062495530141178e-05,4.232781213815052e-05
1406,196,2.0,4.3098567178520045e-05,4.0845767748320274e-05
1407,196,4.0,4.768205012466566e-05,4.31257767952442e-05
1408,196,1.0,5.010344991172652e-05,4.780856263216589e-05
1409,196,2.0,4.886795183986807e-05,4.987995380367821e-05
1410,196,1.0,5.092658530776853e-05,4.9113977563119465e-05
1411,196,2.0,5.179736808264556e-05,5.08581421237536e-05
1412,196,4.0,5.0832213750119e-05,5.2368272651376144e-05
1413,196,2.0,4.824309929267012e-05,5.098414465052201e-05
1414,196,1.0,4.71878816692563e-05,4.817470933892446e-05
1415,196,2.0,4.656959409998179e-05,4.7311946316394056e-05
1416,196,1.0,4.6354847517439086e-05,4.6629869068801736e-05
1417,196,2.0,4.619513391389526e-05,4.651819201268059e-05
1418,196,4.0,4.431955049450087e-05,4.59486646993492e-05
1419,196,1.0,4.400540604308599e-05,4.424444715005404e-05
1420,196,2.0,4.4271338937875565e-05,4.41238359294432e-05
1421,196,1.0,4.463554134595672e-05,4.425528110814212e-05
1422,196,2.0,4.382722843913248e-05,4.470573757405054e-05
1423,196,4.0,4.391759946335991e-05,4.380205197049551e-05
1424,197,1.0,4.333495767265411e-05,4.396584498613986e-05
1425,197,1.0,4.477355974901916e-05,4.332294456329256e-05
1426,197,2.0,4.67689027266264e-05,4.488503701311952e-05
1427,197,2.0,4.787592212896741e-05,4.682796106076282e-05
1428,197,1.0,4.8618687834337245e-05,4.793774859685591e-05
1429,197,2.0,4.805963893304383e-05,4.8640620882484594e-05
1430,197,4.0,4.9843517817070097e-05,4.8179997953536174e-05
1431,197,1.0,4.894980890835104e-05,4.990598611055335e-05
1432,197,2.0,4.872906152567518e-05,4.8935653693736136e-05
1433,197,1.0,4.876414312645359e-05,4.877550622796977e-05
1434,197,2.0,4.8309980005265226e-05,4.90719253750904e-05
1435,197,1.0,5.0606901656230754e-05,4.840191438413645e-05
1436,197,2.0,5.060915836739193e-05,5.0596894831089504e-05
1437,197,1.0,5.124503802594568e-05,5.059977019437354e-05
1438,197,1.0,5.43618125839915e-05,5.1301102106814346e-05
1439,197,2.0,5.8464923786144986e-05,5.493556129783928e-05
1440,197,4.0,5.79520348858758e-05,5.852976540288767e-05
1441,197,1.0,6.102936828749092e-05,5.7502849944302425e-05
1442,197,2.0,6.20551460880293e-05,6.0583596320058185e-05
1443,197,1.0,6.256803498829849e-05,6.26374272372287e-05
1444,197,2.0,6.820981289125955e-05,6.26374272372287e-05
1445,197,1.0,7.33387018939514e-05,6.828546225944761e-05
1446,197,2.0,7.026136849233629e-05,7.290658182308126e-05
1447,197,2.0,7.846759089664328e-05,6.98258354473255e-05
1448,197,1.0,7.949336869718165e-05,7.855461684530017e-05
1449,197,1.0,7.692892419583573e-05,7.958153230388543e-05
1450,197,2.0,0.0001010347025084,7.701424365742229e-05
1451,197,2.0,0.000109753813813,9.75525528291274e-05
1452,198,1.0,0.0001282178142227,0.0001103889960614
1453,198,2.0,0.0001169342584168,0.0001299003897745
1454,198,1.0,0.0001225760363197,0.0001155235733543
1455,198,2.0,0.0001297564809235,0.000123738897023
1456,198,1.0,0.0001277049253224,0.0001304138475038
1457,198,2.0,0.0001256533697214,0.0001288734743159
1458,198,1.0,0.0001184729251176,0.0001252792702109
1459,198,1.0,0.0001133440361149,0.0001191177774594
1460,198,2.0,0.0001251404808211,0.0001139832001664
1461,198,4.0,0.0001297564809235,0.0001247658124816
1462,198,1.0,0.0001323209254249,0.0001299003897745
1463,198,2.0,0.0001302693698238,0.0001319542206917
1464,198,2.0,0.0001297564809235,0.0001299003897745
1465,198,1.0,0.0001518107036351,0.0001304138475038
1466,198,2.0,0.000163094259441,0.0001524925298634
1467,198,1.0,0.0002072027048642,0.0001627616844492
1468,198,1.0,0.0002277182608749,0.0002053786759805
1469,198,2.0,0.0003082418182172,0.0002310515624452
1470,199,1.0,0.0002846489288048,0.0003055029331926
1471,199,2.0,0.0002764427064005,0.000292153032231
1472,199,1.0,0.0002687493728965,0.0002772627580815
1473,199,1.0,0.0002713138173978,0.0002736685539764
1474,199,2.0,0.0002215635940717,0.0002736685539764
1475,199,1.0,0.0001928418156566,0.00022026895013
1476,199,2.0,0.0002256667052738,0.0001935691482068
1477,199,1.0,0.000243104927883,0.0002248900696936
1478,199,2.0,0.0002225893718722,0.0002402938015724
1479,199,1.0,0.0002384889277806,0.0002238631542351
1480,199,2.0,0.0002882391511067,0.0002392668861138
1481,199,1.0,0.0002867004844059,0.0002916395745017
1482,199,2.0,0.0003200382629234,0.0002875319126673
1483,199,1.0,0.0003128578183196,0.0003178259186956
1484,199,2.0,0.0003036258181148,0.0003101240527562
1485,199,1.0,0.0003297831520285,0.0003060163909219
1486,199,1.0,0.0003318347076296,0.0003291219887401
1487,199,2.0,0.0003251671519261,0.0003316892773865
1488,200,2.0,0.0003923555978613,0.0003245008691764
1489,200,2.0,0.0004344124876834,0.0003917638317138
1490,200,2.0,0.0004764693775055,0.0004333539077865
1491,200,3.0,0.0005339129343356,0.0004744305261299
1492,200,2.0,0.0005641733794515,0.0005324512495399
1493,200,2.0,0.0005836631576617,0.0005750682410712
1494,200,2.0,0.0004898044889125,0.000586877768845
1495,200,3.0,0.0005051911559206,0.0004918880889258
1496,200,2.0,0.0006103333804757,0.000502670701241
1497,200,2.0,0.0005800729353599,0.0006099833666631
1498,200,2.0,0.0005682764906537,0.0005760951565298
1499,200,2.0,0.0006939342712196,0.0005714740369662
1500,200,2.0,0.0007426587167452,0.0006936769765378
1501,201,2.0,0.0006385422699905,0.0007450227494671
1502,201,3.0,0.0006672640484056,0.0006674906323439
1503,201,2.0,0.0006421324922924,0.0006685175478025
1504,201,3.0,0.0005682764906537,0.000644898492255
1505,201,2.0,0.0005641733794515,0.0005704471215076
1506,201,2.0,0.0005400676011389,0.0005750682410712
1507,201,3.0,0.0005292969342332,0.0005401531154793
1508,201,2.0,0.0006082818248747,0.0005288570454349
1509,201,3.0,0.0005780213797588,0.0006099833666631
1510,201,2.0,0.0006370036032897,0.000581743191552
1511,201,2.0,0.000576482713058,0.0006387369995035
1512,201,2.0,0.0005508382680445,0.000578148987447
1513,201,2.0,0.0005626347127507,0.0005529895587116
1514,201,2.0,0.0005344258232359,0.0005642856287561
1515,202,2.0,0.0005985369357695,0.0005355319959157
1516,202,4.0,0.0005980240468693,0.0006033084161823
1517,202,2.0,0.0006128978249771,0.0005961200079722
1518,202,4.0,0.0005846889354623,0.0006120371975803
1519,202,2.0,0.0005980240468693,0.0005853373956571
1520,202,2.0,0.0005949467134677,0.0005971469234308
1521,202,4.0,0.0005959724912682,0.0005971469234308
1522,202,2.0,0.0005723796018558,0.0005966334657015
1523,202,4.0,0.0005354516010364,0.0005755816988005
1524,202,4.0,0.0005482738235432,0.0005365589113743
1525,202,2.0,0.0005164747117265,0.0005493953546066
1526,202,2.0,0.0004985236002171,0.0005175609753904
1527,202,2.0,0.0004692889329017,0.000497536123948
1528,202,2.0,0.0004585182659961,0.0004698094065662
1529,202,2.0,0.000443131598988,0.0004590267942511
1530,202,4.0,0.0003815849309557,0.0004436230623723
1531,203,2.0,0.0004123582649718,0.0003820081348572
1532,203,4.0,0.0004303093764813,0.0004148694295319
1533,203,2.0,0.0004226160429772,0.00043078661914
1534,203,4.0,0.0004415929322872,0.0004230847532006
1535,203,2.0,0.000477495155306,0.0004425961469137
1536,203,4.0,0.0004636471549988,0.0004790516456935
1537,203,2.0,0.0004467218212899,0.0004662152024612
1538,203,4.0,0.0004344124876834,0.0004461903510188
1539,203,2.0,0.0004154355983734,0.0004338673655157
1540,203,4.0,0.0004010747091659,0.000418463633637
1541,203,2.0,0.0004251804874786,0.0003999791553824
1542,203,2.0,0.0004103067093708,0.0004256520418471
1543,203,2.0,0.0003872267088586,0.0004112752254269
1544,203,4.0,0.0003795333753546,0.0003866292544208
1545,203,2.0,0.0003979973757643,0.0003794408462107
1546,203,4.0,0.0003677369306484,0.000397411866736
1547,203,2.0,0.0003826107087562,0.0003701986070835
1548,203,2.0,0.0004518507102926,0.0003825215925865
1549,203,4.0,0.0004539022658936,0.0004508114705824
1550,204,4.0,0.0005210907118289,0.0004564595056046
1551,204,4.0,0.000477495155306,0.0005221820949541
1552,204,4.0,0.0004826240443087,0.00048161893434
1553,204,4.0,0.00050416537812,0.0004826458497985
1554,205,1.0,0.0004795467109071,0.0005036976166995
1555,205,1.0,0.0004805724887076,0.0004785381879642
1556,205,2.0,0.0004862142666106,0.0004811054766107
1557,205,2.0,0.0004769822664058,0.0004872669693622
1558,205,1.0,0.0004800595998074,0.000476484357047
1559,205,2.0,0.0005128844894246,0.0004841862229864
1560,205,2.0,0.0005159618228262,0.0005134533135561
1561,205,1.0,0.0005390418233383,0.0005165340599319
1562,205,2.0,0.0005251938230311,0.00053963965775
1563,205,1.0,0.0005108329338235,0.0005257762990591
1564,205,2.0,0.0005728924907561,0.0005119129403682
1565,205,1.0,0.0006257200474838,0.0005745547833419
1566,205,1.0,0.0006954729379204,0.0006253870985419
1567,205,2.0,0.000757532494853,0.0006952173497257
1568,205,2.0,0.0006995760491226,0.000762480312263
1569,205,1.0,0.0007190658273328,0.0007029192156651
1570,205,2.0,0.0007329138276401,0.0007208902361903
1571,205,1.0,0.0006903440489177,0.0007332132216934
1572,205,2.0,0.0006529031591981,0.000683407821952
1573,205,1.0,0.0006426453811927,0.0006567080200287
1574,205,2.0,0.00063751649219,0.0006428446613378
